group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,31,00010040,27.8217409412745,23.4069137859225,25.3227821740941,23.4485630987089,0.0670682730923696,0.0605603448275863,0.056928838951311,0.0634009009009009,249,232,267,222
2,32,00010041,25.3227821740941,25.6976259891712,25.8225739275302,23.1570179092045,0.0652360515021461,0.0556859205776175,0.0541958041958043,0.0524528301886794,233,277,286,265
2,33,00010042,24.2815493544357,26.1557684298209,22.7821740941274,26.780508121616,0.0479440789473686,0.0508090614886733,0.0461993243243245,0.0490091463414636,304,309,296,328
2,34,00010044,25.5726780508122,24.1566014160766,23.6568096626406,26.6139108704706,0.0527491408934709,0.0501730103806229,0.0455128205128207,0.0541525423728815,291,289,312,295
2,35,00010045,24.323198667222,26.5722615576843,25.6976259891712,23.4069137859225,0.0542750929368031,0.0584249084249086,0.0537456445993032,0.0538314176245213,269,273,287,261
2,36,00010046,25.2394835485214,25.6976259891712,24.073302790504,24.9895876718034,0.0485576923076925,0.0526450511945394,0.0500000000000001,0.0493421052631581,312,293,289,304
2,37,00010047,30.6538942107455,21.1578508954602,26.0308204914619,22.1574344023324,0.0769874476987449,0.0501976284584982,0.0566123188405799,0.0523622047244096,239,253,276,254
2,38,00010048,25.9891711786756,23.4902124114952,25.4060807996668,25.1145356101624,0.0549295774647889,0.0487889273356403,0.0462121212121214,0.0495888157894738,284,289,330,304
2,39,00010049,21.990837151187,26.8638067471887,31.3619325281133,19.783423573511,0.0435643564356437,0.0599442379182158,0.0597619047619048,0.0469367588932807,303,269,315,253
2,40,00010050,24.0316534777176,26.1557684298209,24.7396917950854,25.0728862973761,0.0465322580645163,0.0535836177474404,0.0462616822429908,0.0490228013029317,310,293,321,307
2,41,00010051,25.4060807996668,25.3227821740941,24.5314452311537,24.7396917950854,0.0533216783216785,0.0540925266903916,0.0495791245791248,0.0500000000000001,286,281,297,297
2,42,00010052,27.2386505622657,22.7405247813411,25.9891711786756,24.0316534777176,0.0554237288135595,0.0477272727272729,0.0514851485148516,0.0530330882352943,295,286,303,272
2,43,00010053,25.4477301124531,27.4052478134111,22.7405247813411,24.3648479800083,0.0599019607843139,0.0598181818181819,0.0472318339100348,0.0516784452296821,255,275,289,283
2,44,00010056,25.6143273635985,25.9058725531029,23.6568096626406,24.8229904206581,0.0526541095890412,0.0520066889632109,0.0479729729729731,0.0528368794326243,292,299,296,282
2,45,00010059,24.0316534777176,25.5310287380258,26.1141191170346,24.323198667222,0.0577000000000001,0.050745033112583,0.0540517241379312,0.054681647940075,250,302,290,267
2,46,00010060,24.8229904206581,23.4069137859225,27.3635985006247,24.4064972927947,0.0656387665198239,0.0688725490196079,0.0675925925925926,0.0694312796208532,227,204,243,211
2,47,00010061,28.2798833819242,24.4897959183673,24.073302790504,23.1570179092045,0.0606250000000001,0.0542435424354245,0.0521660649819496,0.0507299270072994,280,271,277,274
2,48,00010062,24.0316534777176,26.4889629321116,27.1137026239067,22.3656809662641,0.0598547717842325,0.0657024793388431,0.0575088339222616,0.0596666666666667,241,242,283,225
2,49,00010063,36.8179925031237,23.0320699708455,21.5743440233236,18.5755935027072,0.123463687150838,0.084298780487805,0.0616666666666668,0.0710191082802548,179,164,210,157
2,50,00010064,28.4881299458559,26.780508121616,22.4489795918367,22.2823823406914,0.0773755656108599,0.0701965065502184,0.0585869565217392,0.0627934272300471,221,229,230,213
2,51,00010065,23.6984589754269,26.530612244898,25.4893794252395,24.2815493544357,0.0626651982378855,0.0695414847161573,0.0680000000000001,0.064491150442478,227,229,225,226
2,52,00010066,27.4052478134111,26.1557684298209,21.7825905872553,24.6563931695127,0.0712121212121214,0.0613281250000001,0.0516798418972334,0.0643478260869566,231,256,253,230
2,53,00010067,25.8642232403165,23.6984589754269,26.7388588088297,23.6984589754269,0.0712155963302753,0.0613146551724139,0.0644578313253013,0.0551356589147288,218,232,249,258
2,54,00010068,23.5735110370679,27.6551436901291,24.2815493544357,24.4897959183673,0.0652073732718895,0.0718614718614719,0.0585341365461848,0.0662162162162164,217,231,249,222
2,55,00010069,24.1566014160766,23.2819658475635,27.4052478134111,25.1561849229488,0.0575396825396827,0.0565789473684212,0.0611524163568774,0.0606425702811246,252,247,269,249
2,56,00010070,25.3644314868805,24.6147438567264,24.5314452311537,25.4893794252395,0.055163043478261,0.056609195402299,0.0516666666666668,0.0586206896551725,276,261,285,261
2,57,00010071,27.1137026239067,21.4910453977509,25.9058725531029,25.4893794252395,0.07265625,0.0578475336322871,0.0658898305084747,0.0668122270742359,224,223,236,229
2,58,00010072,32.1532694710537,22.115785089546,24.57309454394,21.1578508954602,0.0778225806451613,0.0577173913043479,0.0606995884773663,0.0524793388429753,248,230,243,242
2,59,00010073,27.8217409412745,25.9891711786756,22.0741357767597,24.1149521032903,0.0642307692307694,0.0567272727272729,0.0509615384615386,0.0610759493670887,260,275,260,237
2,60,00010074,27.4885464389838,27.7384423157018,22.7821740941274,21.990837151187,0.0767441860465117,0.0778037383177571,0.0579449152542374,0.0625592417061613,215,214,236,211
