group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Duration_1,Duration_2,Duration_3,Duration_4,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4
2,46,00010060,19.783423573511,28.0716368179925,22.0741357767597,30.0708038317368,0.0582107843137256,0.0693415637860083,0.0622065727699531,0.074896265560166,204,243,213,241
2,47,00010061,19.9500208246564,31.2369845897543,22.3656809662641,26.4473136193253,0.0477091633466137,0.0664893617021278,0.0512404580152673,0.0545532646048111,251,282,262,291
2,48,00010062,19.2419825072886,29.612661391087,21.6576426488963,29.487713452728,0.0517937219730943,0.0670754716981132,0.0570175438596493,0.0650735294117646,223,265,228,272
2,49,00010063,15.7434402332362,40.9829237817576,22.1574344023324,21.1162015826739,0.0660839160839161,0.149090909090909,0.0858064516129033,0.0621323529411766,143,165,155,204
2,50,00010064,19.8250728862974,33.6109954185756,21.5326947105373,25.0312369845898,0.0610256410256411,0.0820121951219512,0.0636699507389164,0.0580115830115831,195,246,203,259
2,51,00010065,23.3236151603499,28.4464806330696,19.5751770095793,28.6547271970013,0.0606060606060607,0.0661821705426357,0.0578817733990148,0.0669260700389106,231,258,203,257
2,52,00010066,20.2832153269471,30.6538942107455,22.3240316534777,26.7388588088297,0.0527056277056278,0.0724409448818897,0.0635071090047394,0.0569148936170214,231,254,211,282
2,53,00010067,18.9504373177843,31.9866722199084,21.9075385256143,27.155351936693,0.0534037558685447,0.0834782608695653,0.0629186602870814,0.0636718750000001,213,230,209,256
2,54,00010068,24.4897959183673,30.2374010828821,17.5760099958351,27.6967930029155,0.0656250000000001,0.0765822784810127,0.0561170212765958,0.0686983471074381,224,237,188,242
2,55,00010069,23.4485630987089,26.8221574344023,19.7001249479384,30.0291545189504,0.0572154471544716,0.0636363636363637,0.0591250000000001,0.0677631578947369,246,253,200,266
2,56,00010070,21.2827988338192,31.1953352769679,20.4914618908788,27.030403998334,0.0500980392156864,0.0626254180602007,0.0508264462809919,0.0540833333333335,255,299,242,300
2,57,00010071,17.9925031236985,31.3619325281133,24.198250728863,26.4473136193253,0.0534653465346536,0.0784375,0.067873831775701,0.0622549019607844,202,240,214,255
2,58,00010072,17.0345689296127,35.2353186172428,19.8667221990837,27.8633902540608,0.0446506550218341,0.0804182509505703,0.0532366071428573,0.0574742268041238,229,263,224,291
2,59,00010073,21.3660974593919,30.7371928363182,21.740941274469,26.1557684298209,0.0525614754098362,0.0668478260869565,0.0567391304347827,0.0599236641221376,244,276,230,262
2,60,00010074,20.4914618908788,31.1953352769679,21.4077467721783,26.905456059975,0.0564220183486239,0.0803648068669529,0.057882882882883,0.0589416058394162,218,233,222,274
2,61,00010075,20.7830070803832,33.2778009162849,19.4502290712203,26.4889629321116,0.0526371308016879,0.0789525691699604,0.0525900900900902,0.0569892473118281,237,253,222,279
2,62,00010076,16.4931278633903,30.7371928363182,23.7817576009996,28.987921699292,0.0445945945945947,0.0636206896551725,0.0573293172690764,0.0566775244299675,222,290,249,307
2,63,00010079,20.2415660141608,31.0703873386089,20.7413577675968,27.9466888796335,0.0432384341637012,0.0595846645367413,0.0439929328621909,0.0527515723270441,281,313,283,318
2,64,00010080,16.4514785506039,34.6938775510204,22.5322782174094,26.3223656809663,0.0503826530612246,0.0846544715447155,0.0593201754385966,0.0580882352941178,196,246,228,272
2,65,00010081,24.4897959183673,29.487713452728,19.4502290712203,26.5722615576843,0.0532608695652175,0.0582236842105264,0.0480452674897121,0.0531666666666668,276,304,243,300
2,66,00010083,18.0341524364848,31.945022907122,22.9487713452728,27.0720533111204,0.0445473251028808,0.07375,0.0586170212765958,0.0582437275985664,243,260,235,279
2,67,00010084,20.0333194502291,32.6530612244898,18.9920866305706,28.3215326947105,0.0699127906976745,0.0834042553191489,0.0690909090909092,0.0674603174603175,172,235,165,252
2,68,00010085,17.1595168679717,31.4035818408996,23.1153685964182,28.3215326947105,0.0394636015325672,0.066140350877193,0.0557228915662652,0.0557377049180329,261,285,249,305
2,69,00010086,25.6976259891712,21.61599333611,16.3681799250312,36.3182007496876,0.054505300353357,0.0471818181818183,0.0450688073394496,0.0746575342465754,283,275,218,292
2,70,00010088,20.1582673885881,30.7788421491045,21.1578508954602,27.9050395668471,0.0468992248062017,0.0619966442953021,0.0470370370370372,0.0503003003003004,258,298,270,333
2,71,00010089,27.0720533111204,24.8646397334444,15.8267388588088,32.2365680966264,0.065261044176707,0.0576254826254828,0.0433789954337901,0.070108695652174,249,259,219,276
2,72,00010090,18.0758017492711,30.0291545189504,23.4069137859225,28.4881299458559,0.0432270916334663,0.0617294520547946,0.0587866108786612,0.0560655737704919,251,292,239,305
2,73,00010091,24.4064972927947,29.7792586422324,18.4922948771345,27.3219491878384,0.0725247524752476,0.08125,0.0587301587301588,0.0680497925311204,202,220,189,241
2,74,00010092,20.4914618908788,27.9883381924198,20.1999167013744,31.3202832153269,0.0465909090909092,0.0561872909698998,0.0498971193415639,0.0616393442622952,264,299,243,305
2,75,00010093,24.198250728863,26.2390670553936,17.4094127446897,32.1532694710537,0.0634279475982534,0.0715909090909092,0.0514778325123153,0.0768924302788845,229,220,203,251
2,76,00010094,25.8642232403165,24.2815493544357,18.5755935027072,31.2786339025406,0.0577137546468404,0.0516843971631207,0.0513824884792628,0.0562125748502995,269,282,217,334
2,77,00010104,17.4094127446897,29.6959600166597,25.8225739275302,27.0720533111204,0.0448497854077254,0.0733539094650206,0.0635245901639346,0.0570175438596492,233,243,244,285
2,78,00010126,22.4073302790504,31.695127030404,20.3248646397334,25.5726780508122,0.0662561576354681,0.0799369747899159,0.0677777777777779,0.0676211453744494,203,238,180,227
2,79,00010134,17.2428154935444,32.4031653477718,22.4489795918367,27.9050395668471,0.0446120689655174,0.0646179401993356,0.0534722222222223,0.0528391167192431,232,301,252,317
2,80,00010136,20.3248646397334,29.8625572678051,22.2823823406914,27.5301957517701,0.0493927125506075,0.0622395833333333,0.0571581196581197,0.0541803278688525,247,288,234,305
2,81,00010137,17.1178675551853,29.1961682632237,23.0320699708455,30.6538942107455,0.0511194029850747,0.0733263598326361,0.070897435897436,0.0880382775119618,201,239,195,209
