group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8
2,45,00010059,14.743856726364,16.9929196168263,12.1199500208247,10.6205747605165,9.99583506872137,11.4952103290296,7.99666805497709,15.9933361099542,0.0433823529411764,0.0474418604651163,0.0546992481203008,0.0364285714285714,0.0389610389610389,0.0394285714285714,0.0403361344537815,0.0468292682926829,204,215,133,175,154,175,119,205
2,46,00010060,12.036651395252,14.0358184089963,16.7430237401083,11.3702623906706,15.4935443565181,9.4960433152853,11.0370678883798,9.74593919200333,0.051241134751773,0.055794701986755,0.0567796610169491,0.0470689655172414,0.058125,0.0478991596638655,0.0453767123287671,0.0479508196721311,141,151,177,145,160,119,146,122
2,47,00010061,11.2869637650979,11.9533527696793,18.2423990004165,12.7446897126197,11.9950020824656,9.37109537692628,12.161599333611,12.2448979591837,0.0405688622754491,0.0491438356164384,0.0516509433962264,0.0447368421052632,0.0473684210526316,0.0367647058823529,0.0429411764705882,0.0422413793103448,167,146,212,171,152,153,170,174
2,48,00010062,11.3286130778842,12.7030403998334,14.9104539775094,11.8284048313203,12.9945855893378,9.37109537692628,14.9521032902957,11.911703456893,0.0453333333333333,0.0525862068965517,0.0539156626506024,0.0510791366906475,0.0478527607361963,0.0422932330827068,0.0531065088757396,0.0493103448275862,150,145,166,139,163,133,169,145
2,49,00010063,6.91378592253228,6.78883798417326,21.0329029571012,11.5785089546022,8.45481049562682,15.2852977925864,15.4102457309454,14.493960849646,0.0427835051546392,0.0438172043010753,0.0841666666666667,0.0579166666666667,0.053421052631579,0.0811946902654867,0.0685185185185185,0.071311475409836,97,93,150,120,95,113,135,122
2,50,00010064,11.3286130778842,10.8288213244481,18.8671386922116,15.7850895460225,10.9121199500208,7.49687630154102,13.0778842149105,11.6618075801749,0.0462585034013605,0.0442176870748299,0.0699074074074074,0.0514945652173913,0.055982905982906,0.0405405405405405,0.0526845637583892,0.0469798657718121,147,147,162,184,117,111,149,149
2,51,00010065,13.4943773427738,11.4952103290296,16.3265306122449,15.1603498542274,11.4119117034569,6.45564348188255,13.8692211578509,11.7867555185339,0.052258064516129,0.0503649635036496,0.0608695652173913,0.0544910179640718,0.0518939393939394,0.0399484536082474,0.0513888888888889,0.0570564516129032,155,137,161,167,132,97,162,124
2,52,00010066,13.4943773427738,10.2457309454394,14.993752603082,12.1199500208247,9.20449812578092,12.9112869637651,12.9945855893378,14.0358184089963,0.0447513812154696,0.0407284768211921,0.0511363636363636,0.0411016949152542,0.0460416666666667,0.0578358208955224,0.0516556291390728,0.0460382513661202,181,151,176,177,120,134,151,183
2,53,00010067,12.5780924614744,13.7859225322782,16.4514785506039,10.7038733860891,11.2453144523115,12.3698458975427,10.079133694294,12.7446897126197,0.0468944099378882,0.0459722222222222,0.0570809248554913,0.04015625,0.0531496062992126,0.0541970802919708,0.0435251798561151,0.0503289473684211,161,180,173,160,127,137,139,152
2,54,00010068,9.87088713036235,10.079133694294,17.0345689296127,15.9516867971678,9.95418575593503,6.45564348188255,16.2432319866722,14.369012911287,0.041725352112676,0.0461832061068702,0.0615963855421687,0.0529005524861878,0.0519565217391304,0.0407894736842105,0.0691489361702128,0.0525914634146341,142,131,166,181,115,95,141,164
2,55,00010069,12.2032486463973,13.4943773427738,13.3694294044148,13.4943773427738,13.4943773427738,9.03790087463557,13.4110787172012,11.4952103290296,0.0512237762237762,0.0468208092485549,0.0469298245614035,0.052258064516129,0.048502994011976,0.0401851851851852,0.0479166666666667,0.0466216216216216,143,173,171,155,167,135,168,148
2,56,00010070,11.911703456893,12.0783007080383,14.3273635985006,14.493960849646,11.5368596418159,7.83007080383174,13.2028321532695,14.618908788005,0.0446875,0.0444785276073619,0.0477777777777778,0.05,0.0397988505747126,0.0408695652173913,0.0458092485549133,0.0522321428571429,160,163,180,174,174,115,173,168
2,57,00010071,10.5789254477301,12.4947938359017,19.4918783840067,8.28821324448147,9.74593919200333,11.2453144523115,14.9104539775094,13.2444814660558,0.0477443609022556,0.0520833333333333,0.0646408839779005,0.0432608695652174,0.0483471074380165,0.0503731343283582,0.0581168831168831,0.0526490066225166,133,144,181,115,121,134,154,151
2,58,00010072,11.1203665139525,11.1620158267389,16.1182840483132,7.99666805497709,12.4531445231154,14.3273635985006,10.9121199500208,15.9100374843815,0.0445,0.041875,0.0522972972972973,0.0390243902439024,0.0495033112582781,0.048314606741573,0.0507751937984496,0.0482323232323232,150,160,185,123,151,178,129,198
